1	15645169191
1.002	14538375660
1.004	13509772894
1.006	12553845039
1.008	11665464750
1.01	10839865870
1.012	10072618031
1.014	9359603033
1.016	8696992884
1.018	8081229382
1.02	7509005130
1.022	6977245889
1.024	6483094163
1.026	6023893944
1.028	5597176528
1.03	5200647325
1.032	4832173598
1.034	4489773067
1.036	4171603307
1.038	3875951898
1.04	3601227265
1.042	3345950165
1.044	3108745767
1.046	2888336298
1.048	2683534195
1.05	2493235752
1.052	2316415203
1.054	2152119230
1.056	1999461850
1.058	1857619667
1.06	1725827460
1.062	1603374075
1.064	1489598612
1.066	1383886879
1.068	1285668096
1.07	1194411831
1.072	1109625149
1.074	1030849970
1.076	957660603.7
1.078	889661465.6
1.08	826484948.4
1.082	767789447.2
1.084	713257522.8
1.086	662594194.4
1.088	615525353
1.09	571796286.3
1.092	531170308.3
1.094	493427485.2
1.096	458363451.3
1.098	425788308.4
1.1	395525603.2
1.102	367411376.5
1.104	341293279.6
1.106	317029753.6
1.108	294489265.9
1.11	273549600.9
1.112	254097201.4
1.114	236026555.4
1.116	219239627.3
1.118	203645328.7
1.12	189159026.4
1.122	175702086.1
1.124	163201447.3
1.126	151589228.9
1.128	140802362.3
1.13	130782251.1
1.132	121474453.6
1.134	112828389.5
1.136	104797065.6
1.138	97336822.05
1.14	90407096.3
1.142	83970203.42
1.144	77991132.31
1.146	72437356.24
1.148	67278656.69
1.15	62486959.83
1.152	58036184.45
1.154	53902100.71
1.156	50062198.86
1.158	46495567.3
1.16	43182779.23
1.162	40105787.37
1.164	37247826.08
1.166	34593320.49
1.168	32127801.99
1.17	29837829.76
1.172	27710917.85
1.174	25735467.43
1.176	23900703.8
1.178	22196617.93
1.18	20613912.09
1.182	19143949.39
1.184	17778706.83
1.186	16510731.73
1.188	15333101.25
1.19	14239384.74
1.192	13223608.77
1.194	12280224.71
1.196	11404078.52
1.198	10590382.72
1.2	9834690.349
1.202	9132870.783
1.204	8481087.247
1.206	7875775.935
1.208	7313626.614
1.21	6791564.596
1.212	6306734
1.214	5856482.195
1.216	5438345.35
1.218	5050035.011
1.22	4689425.635
1.222	4354542.995
1.224	4043553.43
1.226	3754753.841
1.228	3486562.404
1.23	3237509.947
1.232	3006231.932
1.234	2791461.013
1.236	2592020.118
1.238	2406816.03
1.24	2234833.411
1.242	2075129.27
1.244	1926827.804
1.246	1789115.622
1.248	1661237.298
1.25	1542491.246
1.252	1432225.887
1.254	1329836.086
1.256	1234759.848
1.258	1146475.244
1.26	1064497.557
1.262	988376.6295
1.264	917694.4078
1.266	852062.6491
1.268	791120.8001
1.27	734534.0239
1.272	681991.3673
1.274	633204.0589
1.276	587903.9284
1.278	545841.9382
1.28	506786.8197
1.282	470523.8065
1.284	436853.4584
1.286	405590.5683
1.288	376563.1476
1.29	349611.4836
1.292	324587.2642
1.294	301352.7647
1.296	279780.0928
1.298	259750.4874
1.3	241153.667
1.302	223887.2249
1.304	207856.0678
1.306	192971.8931
1.308	179152.7054
1.31	166322.3657
1.312	154410.1737
1.314	143350.48
1.316	133082.3248
1.318	123549.104
1.32	114698.2578
1.322	106480.9822
1.324	98851.9607
1.326	91769.11534
1.328	85193.37557
1.33	79088.46337
1.332	73420.69389
1.334	68158.79025
1.336	63273.7115
1.338	58738.49298
1.34	54528.09798
1.342	50619.27998
1.344	46990.45481
1.346	43621.58183
1.348	40494.05367
1.35	37590.5938
1.352	34895.16142
1.354	32392.86317
1.356	30069.87108
1.358	27913.34648
1.36	25911.36921
1.362	24052.87201
1.364	22327.57954
1.366	20725.95174
1.368	19239.13127
1.37	17858.89471
1.372	16577.60719
1.374	15388.18032
1.376	14284.03311
1.378	13259.0557
1.38	12307.5756
1.382	11424.32645
1.384	10604.41898
1.386	9843.313968
1.388	9136.797272
1.39	8480.956516
1.392	7872.159518
1.394	7307.034236
1.396	6782.450152
1.398	6295.500984
1.4	5843.488639
1.402	5423.90831
1.404	5034.43464
1.406	4672.908875
1.408	4337.326939
1.41	4025.828358
1.412	3736.685976
1.414	3468.296415
1.416	3219.171203
1.418	2987.928553
1.42	2773.285716
1.422	2574.051894
1.424	2389.121647
1.426	2217.468786
1.428	2058.140688
